model	objective	gene	status	value
./model.xml	obj	G_b2914	optimal	0.8769972144269688
./model.xml	obj	G_b2917	optimal	0.8769972144269712
./model.xml	obj	G_b2918	optimal	0.876997214426967
./model.xml	obj	G_b2919	optimal	0.8769972144269743
./model.xml	obj	G_b2920	optimal	0.87699721442697
./model.xml	obj	G_b2923	optimal	0.87699721442697
./model.xml	obj	G_b2924	optimal	0.8769972144269709
./model.xml	obj	G_b2925	optimal	0.8769972144269685
./model.xml	obj	G_b2926	optimal	0.7594428152439003
./model.xml	obj	G_b2927	optimal	0.8769972144269738
./model.xml	obj	G_b2930	optimal	0.8769972144368758
./model.xml	obj	G_b2933	optimal	0.8769972144269675
./model.xml	obj	G_b2934	optimal	0.8769972144269746
./model.xml	obj	G_b2935	optimal	0.8769972144269651
./model.xml	obj	G_b2937	optimal	0.8769972144269674
./model.xml	obj	G_b2938	optimal	0.8769972144269703
./model.xml	obj	G_b2942	optimal	1.4506789302613405e-16
./model.xml	obj	G_b2943	optimal	0.8769972144269675
./model.xml	obj	G_b2947	optimal	0.8769972144269647
./model.xml	obj	G_b2954	optimal	0.8769972144269683
./model.xml	obj	G_b2957	optimal	0.8769972144269695
./model.xml	obj	G_b2963	optimal	0.8769972144269723
./model.xml	obj	G_b2964	optimal	0.8769972144269675
./model.xml	obj	G_b2965	optimal	0.8769972144269631
./model.xml	obj	G_b2975	optimal	0.8769972144269675
./model.xml	obj	G_b2976	optimal	0.8769972144269649
./model.xml	obj	G_b2979	optimal	0.8769972144269648
./model.xml	obj	G_b2987	optimal	0.8769972144269685
./model.xml	obj	G_b2988	optimal	0.8769972144269683
./model.xml	obj	G_b2989	optimal	0.8769972144269594
./model.xml	obj	G_b2994	optimal	0.8769972144269691
./model.xml	obj	G_b2995	optimal	0.8769972144269668
./model.xml	obj	G_b2996	optimal	0.8769972144269551
./model.xml	obj	G_b2997	optimal	0.876997214426966
./model.xml	obj	G_b3001	optimal	0.8769972144269722
./model.xml	obj	G_b3003	optimal	0.8769972144269631
./model.xml	obj	G_b3005	optimal	0.8769972144269711
./model.xml	obj	G_b3006	optimal	0.8769972144269654
./model.xml	obj	G_b3008	optimal	0.8769972144269664
./model.xml	obj	G_b3011	optimal	0.876997214426971
./model.xml	obj	G_b3012	optimal	0.8769972144269683
./model.xml	obj	G_b3018	optimal	-7.426122993866527e-16
./model.xml	obj	G_b3028	optimal	0.8769972144269694
./model.xml	obj	G_b3029	optimal	0.8769931913397484
./model.xml	obj	G_b3032	optimal	0.8769972144269758
./model.xml	obj	G_b3034	optimal	0.8769972144269675
./model.xml	obj	G_b3035	optimal	0.8769972144269604
./model.xml	obj	G_b3040	optimal	0.0
./model.xml	obj	G_b3041	optimal	3.9815161106093696e-17
./model.xml	obj	G_b3052	optimal	0.876997214426971
./model.xml	obj	G_b3057	optimal	0.876997214426969
./model.xml	obj	G_b3058	optimal	-1.0075189827564922e-16
./model.xml	obj	G_b3059	optimal	0.8769972144269677
./model.xml	obj	G_b3061	optimal	0.8769972144269715
./model.xml	obj	G_b3062	optimal	0.876997214426966
./model.xml	obj	G_b3063	optimal	0.8769972144269744
./model.xml	obj	G_b3070	optimal	0.8769972144269724
./model.xml	obj	G_b3073	optimal	0.8769972144269743
./model.xml	obj	G_b3089	optimal	0.8769972144269645
./model.xml	obj	G_b3091	optimal	0.8769972144269672
./model.xml	obj	G_b3092	optimal	0.8769972144269703
./model.xml	obj	G_b3093	optimal	0.8769972144269655
./model.xml	obj	G_b3114	optimal	0.8769972144269672
./model.xml	obj	G_b3115	optimal	0.8769972144269672
./model.xml	obj	G_b3116	optimal	0.8769972144269675
./model.xml	obj	G_b3117	optimal	0.8769972144269718
./model.xml	obj	G_b3124	optimal	0.8769972144269695
./model.xml	obj	G_b3125	optimal	0.876997214426968
./model.xml	obj	G_b3126	optimal	0.8769972144269709
./model.xml	obj	G_b3127	optimal	0.8769972144269665
./model.xml	obj	G_b3128	optimal	0.8769972144269675
./model.xml	obj	G_b3132	optimal	0.8769972144269688
./model.xml	obj	G_b3137	optimal	0.8769972144269642
./model.xml	obj	G_b3161	optimal	0.8769972144269723
./model.xml	obj	G_b3172	optimal	2.414394684410546e-16
./model.xml	obj	G_b3176	optimal	-1.308312002687151e-16
./model.xml	obj	G_b3177	optimal	0.0
./model.xml	obj	G_b3182	optimal	0.8769972144269631
./model.xml	obj	G_b3187	optimal	-1.7270304998168757e-16
./model.xml	obj	G_b3189	optimal	-4.551143925229856e-16
./model.xml	obj	G_b3196	optimal	0.0
./model.xml	obj	G_b3197	optimal	0.8769972144269675
./model.xml	obj	G_b3198	optimal	4.313189761722777e-16
./model.xml	obj	G_b3199	optimal	1.5627564954942774e-16
./model.xml	obj	G_b3200	optimal	1.016223447562591e-15
./model.xml	obj	G_b3201	optimal	-3.824709179262865e-16
./model.xml	obj	G_b3208	optimal	0.8769972144269699
./model.xml	obj	G_b3212	optimal	0.8769972144269693
./model.xml	obj	G_b3213	optimal	0.876997214426967
./model.xml	obj	G_b3222	optimal	0.876997214426971
./model.xml	obj	G_b3223	optimal	0.8769972144269726
./model.xml	obj	G_b3224	optimal	0.8769972144269744
./model.xml	obj	G_b3225	optimal	0.8769972144269583
./model.xml	obj	G_b3236	optimal	0.8564443669575618
./model.xml	obj	G_b3240	optimal	0.8769972144269712
./model.xml	obj	G_b3241	optimal	0.8769972144269551
./model.xml	obj	G_b3248	optimal	0.8769972144269675
./model.xml	obj	G_b3253	optimal	0.876997214426966
./model.xml	obj	G_b3255	optimal	0.0
./model.xml	obj	G_b3256	optimal	-2.2288622330423e-17
./model.xml	obj	G_b3258	optimal	0.8769972144269675
./model.xml	obj	G_b3265	optimal	0.8769972144269748
./model.xml	obj	G_b3266	optimal	0.87699721442697
./model.xml	obj	G_b3281	optimal	0.8769972144269709
./model.xml	obj	G_b3290	optimal	0.8769972144269743
./model.xml	obj	G_b3291	optimal	0.8769972144269551
./model.xml	obj	G_b3336	optimal	0.8769972144269675
./model.xml	obj	G_b3350	optimal	0.8769972144269709
./model.xml	obj	G_b3359	optimal	0.8769972144269709
./model.xml	obj	G_b3360	optimal	3.69622945154445e-16
./model.xml	obj	G_b3365	optimal	0.8769972144269748
./model.xml	obj	G_b3366	optimal	0.8769972144269701
./model.xml	obj	G_b3367	optimal	0.8769972144269683
./model.xml	obj	G_b3368	optimal	0.0
./model.xml	obj	G_b3370	optimal	0.8769972144269723
./model.xml	obj	G_b3371	optimal	0.8769972144269701
./model.xml	obj	G_b3374	optimal	0.8769972144269675
./model.xml	obj	G_b3385	optimal	0.8769972144269658
./model.xml	obj	G_b3386	optimal	0.874953498404438
./model.xml	obj	G_b3389	optimal	0.0
./model.xml	obj	G_b3390	optimal	0.8769972144269689
./model.xml	obj	G_b3396	optimal	0.8769972144269735
./model.xml	obj	G_b3397	optimal	0.8769972144269726
./model.xml	obj	G_b3399	optimal	0.8769972144269594
./model.xml	obj	G_b3403	optimal	0.876997214426973
./model.xml	obj	G_b3409	optimal	0.8769972144269722
./model.xml	obj	G_b3412	optimal	0.0
./model.xml	obj	G_b3415	optimal	0.8769972144269723
./model.xml	obj	G_b3416	optimal	0.8769972144269672
./model.xml	obj	G_b3417	optimal	0.8769972144269719
./model.xml	obj	G_b3425	optimal	0.8769972144269697
./model.xml	obj	G_b3426	optimal	0.8769972144269729
./model.xml	obj	G_b3428	optimal	0.876997214426967
./model.xml	obj	G_b3429	optimal	0.8769972144269715
./model.xml	obj	G_b3430	optimal	0.8769972144269761
./model.xml	obj	G_b3431	optimal	0.8769972144269735
./model.xml	obj	G_b3432	optimal	0.8769972144269703
./model.xml	obj	G_b3433	optimal	-1.7304864179260532e-18
./model.xml	obj	G_b3437	optimal	0.8769972144269709
./model.xml	obj	G_b3447	optimal	0.8769972144269708
./model.xml	obj	G_b3449	optimal	0.8769972144269712
./model.xml	obj	G_b3450	optimal	0.8769972144269551
./model.xml	obj	G_b3451	optimal	0.876997214426971
./model.xml	obj	G_b3452	optimal	0.8769972144269726
./model.xml	obj	G_b3453	optimal	0.8769972144269647
./model.xml	obj	G_b3454	optimal	0.8769972144269685
./model.xml	obj	G_b3455	optimal	0.8769972144269645
./model.xml	obj	G_b3456	optimal	0.8769972144269725
./model.xml	obj	G_b3457	optimal	0.8769972144269672
./model.xml	obj	G_b3458	optimal	0.8769972144269631
./model.xml	obj	G_b3460	optimal	0.876997214426973
./model.xml	obj	G_b3469	optimal	0.8769972144269735
./model.xml	obj	G_b3475	optimal	0.8769972144269746
./model.xml	obj	G_b3476	optimal	0.8769972144269724
./model.xml	obj	G_b3477	optimal	0.8769972144269752
./model.xml	obj	G_b3478	optimal	0.8769972144269998
./model.xml	obj	G_b3479	optimal	0.8769972144269631
./model.xml	obj	G_b3480	optimal	0.876997214426966
./model.xml	obj	G_b3488	optimal	0.8769972144269693
./model.xml	obj	G_b3493	optimal	0.8769972144269669
./model.xml	obj	G_b3496	optimal	0.8769972144269726
./model.xml	obj	G_b3500	optimal	0.8769972144269725
./model.xml	obj	G_b3502	optimal	0.8769972144269744
./model.xml	obj	G_b3503	optimal	0.8769972144269725
./model.xml	obj	G_b3517	optimal	0.8769972144269738
./model.xml	obj	G_b3519	optimal	0.8769972144269731
./model.xml	obj	G_b3525	optimal	0.8769972144269645
./model.xml	obj	G_b3526	optimal	0.8769972144269784
./model.xml	obj	G_b3528	optimal	0.8769972144269752
./model.xml	obj	G_b3540	optimal	0.8769972144269683
./model.xml	obj	G_b3541	optimal	0.8769972144269604
./model.xml	obj	G_b3542	optimal	0.8769972144269733
./model.xml	obj	G_b3543	optimal	0.8769972144269665
./model.xml	obj	G_b3544	optimal	0.8769972144269688
./model.xml	obj	G_b3546	optimal	0.8769972144269712
./model.xml	obj	G_b3551	optimal	0.8769972144269677
./model.xml	obj	G_b3553	optimal	0.8769972144269679
./model.xml	obj	G_b3564	optimal	0.8769972144269634
./model.xml	obj	G_b3565	optimal	0.8769972144269693
./model.xml	obj	G_b3566	optimal	0.8769972144269752
./model.xml	obj	G_b3567	optimal	0.876997214426973
./model.xml	obj	G_b3568	optimal	0.8769972144269738
./model.xml	obj	G_b3571	optimal	0.8769972144368758
./model.xml	obj	G_b3572	optimal	0.8769972144269761
./model.xml	obj	G_b3575	optimal	0.8769972144269645
./model.xml	obj	G_b3577	optimal	0.8769972144269631
./model.xml	obj	G_b3578	optimal	0.8769972144269683
./model.xml	obj	G_b3579	optimal	0.8769972144270032
./model.xml	obj	G_b3580	optimal	0.8769972144269695
./model.xml	obj	G_b3581	optimal	0.8769972144269693
./model.xml	obj	G_b3582	optimal	0.8769972144269688
./model.xml	obj	G_b3583	optimal	0.8769972144269551
./model.xml	obj	G_b3588	optimal	0.87699721442697
./model.xml	obj	G_b3589	optimal	0.8769972144269724
./model.xml	obj	G_b3590	optimal	0.8769972144269631
./model.xml	obj	G_b3599	optimal	0.8769972144269702
./model.xml	obj	G_b3600	optimal	0.8769972144269789
./model.xml	obj	G_b3603	optimal	0.8769972144269677
./model.xml	obj	G_b3605	optimal	0.8769972144269647
./model.xml	obj	G_b3607	optimal	3.955189028264618e-15
./model.xml	obj	G_b3608	optimal	0.8766533613913108
./model.xml	obj	G_b3610	optimal	0.8769972144269669
./model.xml	obj	G_b3612	optimal	0.8769972144269629
./model.xml	obj	G_b3614	optimal	0.8769972144269685
./model.xml	obj	G_b3616	optimal	0.8769972144269651
./model.xml	obj	G_b3617	optimal	0.8769972144269744
./model.xml	obj	G_b3619	optimal	0.8769972144269599
./model.xml	obj	G_b3620	optimal	0.8769972144269675
./model.xml	obj	G_b3621	optimal	0.8769972144269712
./model.xml	obj	G_b3622	optimal	0.8769972144269683
./model.xml	obj	G_b3623	optimal	0.8769972144269677
./model.xml	obj	G_b3624	optimal	0.8769972144269694
./model.xml	obj	G_b3625	optimal	0.8769972144269654
./model.xml	obj	G_b3626	optimal	0.8769972144269683
./model.xml	obj	G_b3627	optimal	0.8769972144269735
./model.xml	obj	G_b3628	optimal	0.876997214426976
./model.xml	obj	G_b3629	optimal	0.8769972144269675
./model.xml	obj	G_b3630	optimal	0.8769972144269651
./model.xml	obj	G_b3631	optimal	0.8769972144269786
./model.xml	obj	G_b3632	optimal	0.8769972144269551
./model.xml	obj	G_b3633	optimal	-5.581391166938324e-16
./model.xml	obj	G_b3634	optimal	0.0
./model.xml	obj	G_b3639	optimal	-2.2191359181262653e-17
./model.xml	obj	G_b3640	optimal	0.8769972144269618
./model.xml	obj	G_b3642	optimal	1.411246145498121e-14
./model.xml	obj	G_b3648	optimal	1.1497097944154479e-15
./model.xml	obj	G_b3650	optimal	0.8769972144269746
./model.xml	obj	G_b3653	optimal	0.8769972144269634
./model.xml	obj	G_b3654	optimal	0.8769972144269715
./model.xml	obj	G_b3656	optimal	0.8769972144269652
./model.xml	obj	G_b3662	optimal	0.8769972144269599
./model.xml	obj	G_b3664	optimal	0.8769972144269641
./model.xml	obj	G_b3665	optimal	0.8769972144269735
./model.xml	obj	G_b3666	optimal	0.8769972144269712
./model.xml	obj	G_b3670	optimal	0.876997214426966
./model.xml	obj	G_b3671	optimal	0.8769972144269719
./model.xml	obj	G_b3679	optimal	0.8769972144269644
./model.xml	obj	G_b3691	optimal	0.8769972144269719
./model.xml	obj	G_b3693	optimal	0.8769972144269677
./model.xml	obj	G_b3697	optimal	0.8769972144269688
./model.xml	obj	G_b3708	optimal	0.8767628721873891
./model.xml	obj	G_b3709	optimal	0.8769972144269632
./model.xml	obj	G_b3713	optimal	0.8769972144269675
./model.xml	obj	G_b3714	optimal	0.8769972144269724
./model.xml	obj	G_b3715	optimal	0.8769972144269695
./model.xml	obj	G_b3721	optimal	0.8769972144269691
./model.xml	obj	G_b3722	optimal	0.876997214426966
./model.xml	obj	G_b3725	optimal	0.876997214426966
./model.xml	obj	G_b3726	optimal	0.8769972144269677
./model.xml	obj	G_b3727	optimal	0.8769972144368758
./model.xml	obj	G_b3728	optimal	0.8769972144269703
./model.xml	obj	G_b3729	optimal	1.928106013022684e-17
./model.xml	obj	G_b3730	optimal	-6.541560013435756e-17
./model.xml	obj	G_b3731	optimal	0.28493292327333675
./model.xml	obj	G_b3732	optimal	0.28493292327333497
./model.xml	obj	G_b3733	optimal	0.2849329232733375
./model.xml	obj	G_b3734	optimal	0.2849329232745652
./model.xml	obj	G_b3735	optimal	0.28493292327333847
./model.xml	obj	G_b3736	optimal	0.28493292327342046
./model.xml	obj	G_b3737	optimal	0.28493292325671454
./model.xml	obj	G_b3738	optimal	0.28493292327318975
./model.xml	obj	G_b3739	optimal	0.8769972144269665
./model.xml	obj	G_b3744	optimal	0.8769972144269632
./model.xml	obj	G_b3747	optimal	0.8769972144269654
./model.xml	obj	G_b3748	optimal	0.8769972144269744
./model.xml	obj	G_b3749	optimal	0.8769972144269723
./model.xml	obj	G_b3750	optimal	0.8769972144269665
./model.xml	obj	G_b3751	optimal	0.8769972144269597
./model.xml	obj	G_b3752	optimal	0.8769972144269722
./model.xml	obj	G_b3770	optimal	-3.9829175220975e-17
./model.xml	obj	G_b3771	optimal	2.5712816862370266e-16
./model.xml	obj	G_b3772	optimal	0.8769972144269629
./model.xml	obj	G_b3774	optimal	0.0
./model.xml	obj	G_b3779	optimal	0.8769972144269786
./model.xml	obj	G_b3781	optimal	0.8769972144269685
./model.xml	obj	G_b3784	optimal	0.876997214426966
./model.xml	obj	G_b3785	optimal	0.8769972144269731
./model.xml	obj	G_b3786	optimal	0.8769972144269675
./model.xml	obj	G_b3787	optimal	0.8769972144269725
./model.xml	obj	G_b3788	optimal	0.8769972144269644
./model.xml	obj	G_b3789	optimal	0.8769972144269726
./model.xml	obj	G_b3790	optimal	0.8769972144269644
./model.xml	obj	G_b3791	optimal	0.8769972144269694
./model.xml	obj	G_b3792	optimal	0.8769972144269677
./model.xml	obj	G_b3793	optimal	0.8769972144269709
./model.xml	obj	G_b3794	optimal	0.8769972144269744
./model.xml	obj	G_b3804	optimal	0.0
./model.xml	obj	G_b3805	optimal	0.0
./model.xml	obj	G_b3806	optimal	0.8769972144269722
./model.xml	obj	G_b3809	optimal	2.2452999195839135e-16
./model.xml	obj	G_b3812	optimal	0.8769972144269675
./model.xml	obj	G_b3816	optimal	0.8769961488578343
./model.xml	obj	G_b3821	optimal	0.8769972144269672
./model.xml	obj	G_b3823	optimal	0.8769972144269702
./model.xml	obj	G_b3824	optimal	0.8769972144269677
./model.xml	obj	G_b3825	optimal	0.8769972144269718
./model.xml	obj	G_b3826	optimal	0.8769972144269644
./model.xml	obj	G_b3829	optimal	0.8769972144269613
./model.xml	obj	G_b3831	optimal	0.8769972144269725
./model.xml	obj	G_b3833	optimal	0.8769972144269752
./model.xml	obj	G_b3843	optimal	-2.705910484756846e-15
./model.xml	obj	G_b3844	optimal	0.8751981111051863
./model.xml	obj	G_b3845	optimal	0.8769972144269685
./model.xml	obj	G_b3846	optimal	0.8745229204157225
./model.xml	obj	G_b3849	optimal	0.8769972144269789
./model.xml	obj	G_b3850	optimal	1.9548765380595504e-16
./model.xml	obj	G_b3856	optimal	0.8769972144269719
./model.xml	obj	G_b3857	optimal	0.8769972144269712
./model.xml	obj	G_b3860	optimal	0.8769972144269744
./model.xml	obj	G_b3867	optimal	0.8769972144269712
./model.xml	obj	G_b3870	optimal	-5.4163165936150035e-15
./model.xml	obj	G_b3875	optimal	0.8769972144269642
./model.xml	obj	G_b3876	optimal	0.8769972144269665
./model.xml	obj	G_b3877	optimal	0.8769972144269655
./model.xml	obj	G_b3878	optimal	0.8769972144269694
./model.xml	obj	G_b3880	optimal	0.8769972144269675
./model.xml	obj	G_b3881	optimal	0.8769972144269712
./model.xml	obj	G_b3882	optimal	0.8769972144269591
./model.xml	obj	G_b3883	optimal	0.8769972144269645
./model.xml	obj	G_b3885	optimal	0.8769972144269652
./model.xml	obj	G_b3892	optimal	0.8769972144269744
./model.xml	obj	G_b3893	optimal	0.8769972144269722
./model.xml	obj	G_b3894	optimal	0.8769972144269723
./model.xml	obj	G_b3902	optimal	0.8769972144269726
./model.xml	obj	G_b3903	optimal	0.8769972144269691
./model.xml	obj	G_b3904	optimal	0.8769972144269618
./model.xml	obj	G_b3907	optimal	0.8769972144269724
./model.xml	obj	G_b3908	optimal	0.8769972144269672
./model.xml	obj	G_b3909	optimal	0.8769972144269631
./model.xml	obj	G_b3915	optimal	0.8769972144269712
./model.xml	obj	G_b3916	optimal	0.8769972144270032
./model.xml	obj	G_b3917	optimal	0.8769972144269644
./model.xml	obj	G_b3918	optimal	0.876997214426973
./model.xml	obj	G_b3919	optimal	0.8422625567901227
./model.xml	obj	G_b3924	optimal	0.8769972144269715
./model.xml	obj	G_b3925	optimal	0.8769972144269599
./model.xml	obj	G_b3926	optimal	0.8769972144269672
./model.xml	obj	G_b3927	optimal	0.8769972144269786
./model.xml	obj	G_b3930	optimal	0.876997214426976
./model.xml	obj	G_b3939	optimal	3.9690086336786226e-16
./model.xml	obj	G_b3940	optimal	0.8769972144269677
./model.xml	obj	G_b3941	optimal	-4.57402503360425e-16
./model.xml	obj	G_b3942	optimal	0.8769972144269707
./model.xml	obj	G_b3943	optimal	0.8769972144269675
./model.xml	obj	G_b3945	optimal	0.876997214426974
./model.xml	obj	G_b3946	optimal	0.8769972144269651
./model.xml	obj	G_b3951	optimal	0.8769972144269675
./model.xml	obj	G_b3952	optimal	0.8769972144269733
./model.xml	obj	G_b3956	optimal	0.8745625632766167
./model.xml	obj	G_b3957	optimal	4.279599764070414e-17
./model.xml	obj	G_b3958	optimal	-1.1451013398013615e-16
./model.xml	obj	G_b3959	optimal	-6.454286256740302e-16
./model.xml	obj	G_b3960	optimal	3.395937579173186e-16
./model.xml	obj	G_b3962	optimal	0.8769972144269701
./model.xml	obj	G_b3966	optimal	0.8769972144269677
./model.xml	obj	G_b3967	optimal	2.4893494217184326e-16
./model.xml	obj	G_b3972	optimal	-3.4852267707852114e-16
./model.xml	obj	G_b3974	optimal	0.0
./model.xml	obj	G_b3990	optimal	-1.1451013398013615e-16
./model.xml	obj	G_b3991	optimal	0.0
./model.xml	obj	G_b3992	optimal	0.0
./model.xml	obj	G_b3993	optimal	0.0
./model.xml	obj	G_b3994	optimal	0.0
./model.xml	obj	G_b3996	optimal	0.8769972144269677
./model.xml	obj	G_b3997	optimal	-7.359296559946151e-16
./model.xml	obj	G_b4005	optimal	6.10783687769845e-15
./model.xml	obj	G_b4006	optimal	-4.139582949856249e-15
./model.xml	obj	G_b4013	optimal	-1.1135777689392202e-16
./model.xml	obj	G_b4014	optimal	0.8769972144269685
./model.xml	obj	G_b4015	optimal	0.8769972144269683
./model.xml	obj	G_b4019	optimal	0.8769972144269744
./model.xml	obj	G_b4020	optimal	0.8769972144368758
./model.xml	obj	G_b4024	optimal	0.876997214426967
./model.xml	obj	G_b4025	optimal	0.8696956584514164
./model.xml	obj	G_b4031	optimal	0.876997214426973
./model.xml	obj	G_b4032	optimal	0.8769972144269653
./model.xml	obj	G_b4033	optimal	0.8769972144269709
./model.xml	obj	G_b4034	optimal	0.8769972144269634
./model.xml	obj	G_b4035	optimal	0.8769972144269709
./model.xml	obj	G_b4036	optimal	0.8769972144269694
./model.xml	obj	G_b4039	optimal	0.876997214426967
./model.xml	obj	G_b4040	optimal	2.9604784662576274e-16
./model.xml	obj	G_b4041	optimal	0.8769972144269715
./model.xml	obj	G_b4042	optimal	0.8769972144269744
./model.xml	obj	G_b4053	optimal	0.876997214426966
./model.xml	obj	G_b4054	optimal	0.8769972144269709
./model.xml	obj	G_b4055	optimal	0.8769972144269674
./model.xml	obj	G_b4064	optimal	0.8769972144269618
./model.xml	obj	G_b4067	optimal	0.8769972144269551
./model.xml	obj	G_b4069	optimal	0.8769972144269618
./model.xml	obj	G_b4070	optimal	0.8769972144269719
./model.xml	obj	G_b4071	optimal	0.8769972144269694
./model.xml	obj	G_b4072	optimal	0.8769972144269746
./model.xml	obj	G_b4073	optimal	0.8769972144269724
./model.xml	obj	G_b4077	optimal	0.8769972144269718
./model.xml	obj	G_b4079	optimal	0.8769972144269744
./model.xml	obj	G_b4084	optimal	0.876997214426971
./model.xml	obj	G_b4085	optimal	0.8769972144269588
./model.xml	obj	G_b4086	optimal	0.876997214426971
./model.xml	obj	G_b4087	optimal	0.8769972144269695
./model.xml	obj	G_b4088	optimal	0.8769972144269683
./model.xml	obj	G_b4090	optimal	0.8769972144269715
./model.xml	obj	G_b4092	optimal	0.876997214426971
./model.xml	obj	G_b4093	optimal	0.8769972144269642
./model.xml	obj	G_b4094	optimal	0.8769972144269675
./model.xml	obj	G_b4095	optimal	0.8769972144269722
./model.xml	obj	G_b4096	optimal	0.8769972144269672
./model.xml	obj	G_b4098	optimal	0.8769972144269735
./model.xml	obj	G_b4099	optimal	0.8769972144269712
./model.xml	obj	G_b4100	optimal	0.8769972144269719
./model.xml	obj	G_b4101	optimal	0.8769972144269677
./model.xml	obj	G_b4104	optimal	0.8769972144269591
./model.xml	obj	G_b4105	optimal	0.8769972144269591
./model.xml	obj	G_b4106	optimal	0.8769972144269642
./model.xml	obj	G_b4111	optimal	0.8769972144269719
./model.xml	obj	G_b4115	optimal	0.8769972144269591
./model.xml	obj	G_b4117	optimal	0.8769972144269719
./model.xml	obj	G_b4119	optimal	0.8769972144269677
./model.xml	obj	G_b4120	optimal	0.8769972144269655
./model.xml	obj	G_b4122	optimal	0.8769972144269672
./model.xml	obj	G_b4123	optimal	0.8769972144269712
./model.xml	obj	G_b4129	optimal	0.8769972144269591
./model.xml	obj	G_b4130	optimal	0.8769972144269715
./model.xml	obj	G_b4131	optimal	0.8769972144269682
./model.xml	obj	G_b4132	optimal	0.8769972144269719
./model.xml	obj	G_b4136	optimal	0.8769972144269722
./model.xml	obj	G_b4138	optimal	0.8769972144271828
./model.xml	obj	G_b4139	optimal	0.8769972144269998
./model.xml	obj	G_b4141	optimal	0.8769972144269604
./model.xml	obj	G_b4146	optimal	0.8769972144269591
./model.xml	obj	G_b4151	optimal	0.8769972144269618
./model.xml	obj	G_b4152	optimal	0.876997214426976
./model.xml	obj	G_b4153	optimal	0.8769972144269677
./model.xml	obj	G_b4154	optimal	0.8769972144269588
./model.xml	obj	G_b4159	optimal	0.8769972144269726
./model.xml	obj	G_b4160	optimal	2.612231349871937e-16
./model.xml	obj	G_b4161	optimal	0.8769972144269745
./model.xml	obj	G_b4167	optimal	0.876997214426976
./model.xml	obj	G_b4169	optimal	0.8769972144269699
./model.xml	obj	G_b4173	optimal	0.8769972144269712
./model.xml	obj	G_b4177	optimal	5.650187058409168e-15
./model.xml	obj	G_b4192	optimal	0.8769972144269726
./model.xml	obj	G_b4193	optimal	0.8769972144269746
./model.xml	obj	G_b4194	optimal	0.8769972144269789
./model.xml	obj	G_b4195	optimal	0.8769972144269652
./model.xml	obj	G_b4196	optimal	0.8769972144269726
./model.xml	obj	G_b4197	optimal	0.8769972144269631
./model.xml	obj	G_b4198	optimal	0.8769972144269685
./model.xml	obj	G_b4208	optimal	0.8764818621822265
./model.xml	obj	G_b4209	optimal	0.8769778960277288
./model.xml	obj	G_b4213	optimal	0.8769972144269709
./model.xml	obj	G_b4214	optimal	3.014367763214656e-15
./model.xml	obj	G_b4219	optimal	0.8769972144269729
./model.xml	obj	G_b4226	optimal	0.876997214426966
./model.xml	obj	G_b4227	optimal	0.8769972144269591
./model.xml	obj	G_b4230	optimal	0.876997214426971
./model.xml	obj	G_b4231	optimal	0.8769972144269733
./model.xml	obj	G_b4232	optimal	0.8769972144269713
./model.xml	obj	G_b4233	optimal	0.8769972144269746
./model.xml	obj	G_b4237	optimal	0.8769972144269697
./model.xml	obj	G_b4238	optimal	0.8769094983838875
./model.xml	obj	G_b4239	optimal	0.8769972144269761
./model.xml	obj	G_b4240	optimal	0.876997214426969
./model.xml	obj	G_b4242	optimal	0.8769972144269709
./model.xml	obj	G_b4244	optimal	0.8769972144269677
./model.xml	obj	G_b4245	optimal	1.4318900878350963e-18
./model.xml	obj	G_b4254	optimal	0.8769972144269702
./model.xml	obj	G_b4260	optimal	0.8769972144269719
./model.xml	obj	G_b4261	optimal	0.0
./model.xml	obj	G_b4262	optimal	-1.0374455882204522e-15
./model.xml	obj	G_b4265	optimal	0.8769972144269672
./model.xml	obj	G_b4266	optimal	0.8769972144269709
./model.xml	obj	G_b4267	optimal	0.8769972144269648
./model.xml	obj	G_b4268	optimal	0.8769972144269665
./model.xml	obj	G_b4269	optimal	0.8769972144269138
./model.xml	obj	G_b4287	optimal	0.8769972144269677
./model.xml	obj	G_b4288	optimal	0.8769972144269667
./model.xml	obj	G_b4289	optimal	0.8769972144269715
./model.xml	obj	G_b4290	optimal	0.8769972144269701
./model.xml	obj	G_b4291	optimal	0.8769972144269651
./model.xml	obj	G_b4297	optimal	0.8769972144269723
./model.xml	obj	G_b4298	optimal	0.8769972144269655
./model.xml	obj	G_b4311	optimal	0.8769972144269594
./model.xml	obj	G_b4321	optimal	0.8769972144269634
./model.xml	obj	G_b4322	optimal	0.8769972144269631
./model.xml	obj	G_b4323	optimal	0.8769972144269694
./model.xml	obj	G_b4337	optimal	0.8769972144269712
./model.xml	obj	G_b4352	optimal	0.8769972144269723
./model.xml	obj	G_b4356	optimal	0.8769972144269683
./model.xml	obj	G_b4358	optimal	0.8769972144269652
./model.xml	obj	G_b4367	optimal	0.8769972144269699
./model.xml	obj	G_b4374	optimal	0.8769972144269688
./model.xml	obj	G_b4381	optimal	0.8769972144269702
./model.xml	obj	G_b4382	optimal	0.8769972144269677
./model.xml	obj	G_b4383	optimal	0.8769949942192936
./model.xml	obj	G_b4384	optimal	0.8769949942192877
./model.xml	obj	G_b4386	optimal	0.8769972144269743
./model.xml	obj	G_b4388	optimal	0.8593907849260288
./model.xml	obj	G_b4390	optimal	0.8769972144269675
