Rxn name	Formula	Gene-reaction association	LB	UB	Objective
R_3OAS161	H+[c] + Malonyl-[acyl-carrier protein][c] + Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)[c] => 3-oxo-cis-palm-9-eoyl-[acyl-carrier protein][c] + Acyl carrier protein[c] + CO2 CO2[c] 	G_b2323	  0.00	1000.00	  0.00
R_3OAS180	H+[c] + Malonyl-[acyl-carrier protein][c] + Palmitoyl-ACP (n-C16:0ACP)[c] => 3-Oxooctadecanoyl-[acyl-carrier protein][c] + Acyl carrier protein[c] + CO2 CO2[c] 	G_b1095 or G_b2323	  0.00	1000.00	  0.00
R_3OAS181	H+[c] + Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)[c] + Malonyl-[acyl-carrier protein][c] => 3-oxo-cis-vacc-11-enoyl-[acyl-carrier protein][c] + Acyl carrier protein[c] + CO2 CO2[c] 	G_b1095	  0.00	1000.00	  0.00
R_3OAS60	Butyryl-ACP (n-C4:0ACP)[c] + H+[c] + Malonyl-[acyl-carrier protein][c] => 3-Oxohexanoyl-[acyl-carrier protein][c] + Acyl carrier protein[c] + CO2 CO2[c] 	G_b1095 or G_b2323	  0.00	1000.00	  0.00
R_3OAS80	H+[c] + Hexanoyl-ACP (n-C6:0ACP)[c] + Malonyl-[acyl-carrier protein][c] => 3-Oxooctanoyl-[acyl-carrier protein][c] + Acyl carrier protein[c] + CO2 CO2[c] 	G_b2323 or G_b1095	  0.00	1000.00	  0.00
R_3OXCOAT	Coenzyme A[c] + 3-Oxoadipyl-CoA[c] => Acetyl-CoA[c] + Succinyl-CoA[c] 	G_b1397	  0.00	1000.00	  0.00
R_3PEPTabcpp	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate[p] + ATP C10H12N5O13P3[c] + H2O H2O[c] => L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate[c] + ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] 	(G_b1245 and G_b1247 and G_b1244 and G_b1329 and G_b1246) or (G_b2177 and G_b2180 and G_b2178 and G_b2179) or (G_b1245 and G_b1247 and G_b1246 and G_b1244 and G_b1243)	  0.00	1000.00	  0.00
R_3PEPTtex	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate[e] <=> L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_3SLAR	H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + Sulpholactaldehyde[c] => 2,3-Dihydroxypropane-1-sulfonate[c] + Nicotinamide adenine dinucleotide[c] 	G_b3882	  0.00	1000.00	  0.00
R_3UMPtex	3  UMP C9H11N2O9P[e] <=> 3  UMP C9H11N2O9P[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_42A12BOOXpp	Dopamine[p] + H2O H2O[p] + O2 O2[p] => 3,4-Dihydroxyphenylacetaldehyde[p] + Hydrogen peroxide[p] + Ammonium[p] 	G_b1386	  0.00	1000.00	  0.00
R_4ABZGLUH	4-aminobenzoyl-glutamate[c] + H2O H2O[c] <=> 4-Aminobenzoate[c] + L-Glutamate[c] 	G_b1337 and G_b1338	-1000.00	1000.00	  0.00
R_4ABZGLUtex	4-aminobenzoyl-glutamate[e] <=> 4-aminobenzoyl-glutamate[p] 	G_b0241 or G_b1377 or G_b2215 or G_b0929	-1000.00	1000.00	  0.00
R_4ABZGLUtr	4-aminobenzoyl-glutamate[p] + H+[p] <=> 4-aminobenzoyl-glutamate[c] + H+[c] 	G_b1336	-1000.00	1000.00	  0.00
R_4HBZt3pp	4-Hydroxybenzoate[c] + H+[p] => 4-Hydroxybenzoate[p] + H+[c] 	G_b3240 and G_b3241	  0.00	1000.00	  0.00
R_4HOXPACDtex	4-Hydroxyphenylacetaldehyde[e] <=> 4-Hydroxyphenylacetaldehyde[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_4HTHRA	4-Hydroxy-L-threonine[c] <=> Glycolaldehyde[c] + Glycine[c] 	G_b0870	-1000.00	1000.00	  0.00
R_4HTHRK	4-Hydroxy-L-threonine[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + O-Phospho-4-hydroxy-L-threonine[c] 	G_b0003	  0.00	1000.00	  0.00
R_4PCP	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine[c] + H2O H2O[c] => L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate[c] + D-Alanine[c] 	G_b1192	  0.00	1000.00	  0.00
R_4PCPpp	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine[p] + H2O H2O[p] => L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate[p] + D-Alanine[p] 	G_b2175	  0.00	1000.00	  0.00
R_4PEPTabcpp	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine[p] + ATP C10H12N5O13P3[c] + H2O H2O[c] => L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine[c] + ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] 	(G_b1243 and G_b1247 and G_b1244 and G_b1245 and G_b1246) or (G_b2177 and G_b2180 and G_b2178 and G_b2179)	  0.00	1000.00	  0.00
R_4PEPTtex	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine[e] <=> L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_5DGLCNR	5-Dehydro-D-gluconate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => D-Gluconate[c] + Nicotinamide adenine dinucleotide phosphate[c] 	G_b4266	  0.00	1000.00	  0.00
R_5DGLCNt2rpp	5-Dehydro-D-gluconate[p] + H+[p] <=> 5-Dehydro-D-gluconate[c] + H+[c] 	G_b4265	-1000.00	1000.00	  0.00
R_5DGLCNtex	5-Dehydro-D-gluconate[e] <=> 5-Dehydro-D-gluconate[p] 	G_b1377 or G_b0241 or G_b0929 or G_b2215	-1000.00	1000.00	  0.00
R_5DKGR	D-Gluconate[c] + Nicotinamide adenine dinucleotide[c] <=> 5-Dehydro-D-gluconate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b2842 or G_b4266	-1000.00	1000.00	  0.00
R_5DOAN	5'-Deoxyadenosine[c] + H2O H2O[c] => 5'-deoxyribose[c] + Adenine[c] 	G_b0159	  0.00	1000.00	  0.00
R_5MTRtex	5-Methylthio-D-ribose[e] <=> 5-Methylthio-D-ribose[p] 	G_b1377 or G_b0929 or G_b2215 or G_b0241	-1000.00	1000.00	  0.00
R_5MTRtpp	5-Methylthio-D-ribose[c] + H+[c] => 5-Methylthio-D-ribose[p] + H+[p] 		  0.00	1000.00	  0.00
R_6D6SFK	ATP C10H12N5O13P3[c] + 6-deoxy-6-sulphofructose[c] => ADP C10H12N5O10P2[c] + H+[c] + 6-deoxy-6-sulphofructose 1-phosphate[c] 	G_b3883	  0.00	1000.00	  0.00
R_6D6SPA	6-deoxy-6-sulphofructose 1-phosphate[c] => Dihydroxyacetone phosphate[c] + Sulpholactaldehyde[c] 	G_b3881	  0.00	1000.00	  0.00
R_A5PISO	D-Ribulose 5-phosphate[c] <=> D-Arabinose 5-phosphate[c] 	G_b3197 or G_b2708	-1000.00	1000.00	  0.00
R_AACPS1	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Tetradecanoate (n-C14:0)[c] => AMP C10H12N5O7P[c] + Myristoyl-ACP (n-C14:0ACP)[c] + Diphosphate[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACPS2	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Tetradecenoate (n-C14:1)[c] => AMP C10H12N5O7P[c] + Diphosphate[c] + Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACPS3	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Hexadecanoate (n-C16:0)[c] => AMP C10H12N5O7P[c] + Palmitoyl-ACP (n-C16:0ACP)[c] + Diphosphate[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACPS4	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Hexadecenoate (n-C16:1)[c] => AMP C10H12N5O7P[c] + Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)[c] + Diphosphate[c] 	G_b2836 and G_b1094	  0.00	1000.00	  0.00
R_AACPS5	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Octadecenoate (n-C18:1)[c] => AMP C10H12N5O7P[c] + Cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)[c] + Diphosphate[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACPS6	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Octadecanoate (n-C18:0)[c] => AMP C10H12N5O7P[c] + Octadecanoyl-ACP (n-C18:0ACP)[c] + Diphosphate[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACPS7	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Dodecanoate (n-C12:0)[c] => AMP C10H12N5O7P[c] + Dodecanoyl-ACP (n-C12:0ACP)[c] + Diphosphate[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACPS8	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Decanoate (n-C10:0)[c] => AMP C10H12N5O7P[c] + Decanoyl-ACP (n-C10:0ACP)[c] + Diphosphate[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACPS9	Acyl carrier protein[c] + ATP C10H12N5O13P3[c] + Octanoate (n-C8:0)[c] => AMP C10H12N5O7P[c] + Octanoyl-ACP (n-C8:0ACP)[c] + Diphosphate[c] 	G_b1094 and G_b2836	  0.00	1000.00	  0.00
R_AACTOOR	Aminoacetone[c] + H2O H2O[c] + O2 O2[c] => Hydrogen peroxide[c] + Methylglyoxal[c] + Ammonium[c] 		  0.00	1000.00	  0.00
R_AADDGT	DTDP-4-acetamido-4,6-dideoxy-D-galactose[c] + Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate[c] => DTDP C10H13N2O11P2[c] + H+[c] + Undecaprenyl-diphospho N-acetylglucosamine-N-acetylmannosaminuronate-N-acetamido-4,6-dideoxy-D-galactose[c] 	G_b4481	  0.00	1000.00	  0.00
R_AAMYL	1,4-alpha-D-glucan[c] => Maltohexaose[c] 	G_b1927	  0.00	1000.00	  0.00
R_AAMYLpp	1,4-alpha-D-glucan[p] => Maltohexaose[p] 	G_b3571	  0.00	1000.00	  0.00
R_AB6PGH	Arbutin 6-phosphate[c] + H2O H2O[c] => D-Glucose 6-phosphate[c] + Hydroquinone[c] 	G_b2901 or G_b3721 or G_b2716	  0.00	1000.00	  0.00
R_ABTA	4-Aminobutanoate[c] + 2-Oxoglutarate[c] => L-Glutamate[c] + Succinic semialdehyde[c] 	G_b2662 or G_b1302	  0.00	1000.00	  0.00
R_ABUTD	4-Aminobutanal[c] + H2O H2O[c] + Nicotinamide adenine dinucleotide[c] => 4-Aminobutanoate[c] + 2 H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b1444	  0.00	1000.00	  0.00
R_ABUTt2pp	4-Aminobutanoate[p] + H+[p] => 4-Aminobutanoate[c] + H+[c] 	G_b2663	  0.00	1000.00	  0.00
R_ABUTtex	4-Aminobutanoate[e] <=> 4-Aminobutanoate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ACACCT	Acetoacetate[c] + Acetyl-CoA[c] => Acetoacetyl-CoA[c] + Acetate[c] 	(G_b2222 and G_b2221) or G_b1694	  0.00	1000.00	  0.00
R_ACACT1r	2 Acetyl-CoA[c] <=> Acetoacetyl-CoA[c] + Coenzyme A[c] 	G_b2224 or G_b2342 or G_b3845	-1000.00	1000.00	  0.00
R_ACACT2r	Acetyl-CoA[c] + Butanoyl-CoA[c] <=> 3-Oxohexanoyl-CoA[c] + Coenzyme A[c] 	G_b2342 or G_b3845	-1000.00	1000.00	  0.00
R_ACACT3r	Acetyl-CoA[c] + Hexanoyl-CoA (n-C6:0CoA)[c] <=> 3-Oxooctanoyl-CoA[c] + Coenzyme A[c] 	G_b2342 or G_b3845	-1000.00	1000.00	  0.00
R_ACACT4r	Acetyl-CoA[c] + Octanoyl-CoA (n-C8:0CoA)[c] <=> 3-Oxodecanoyl-CoA[c] + Coenzyme A[c] 	G_b2342 or G_b3845	-1000.00	1000.00	  0.00
R_ACACT5r	Acetyl-CoA[c] + Decanoyl-CoA (n-C10:0CoA)[c] <=> 3-Oxododecanoyl-CoA[c] + Coenzyme A[c] 	G_b3845 or G_b2342	-1000.00	1000.00	  0.00
R_ACACT6r	Acetyl-CoA[c] + Dodecanoyl-CoA (n-C12:0CoA)[c] <=> 3-Oxotetradecanoyl-CoA[c] + Coenzyme A[c] 	G_b2342 or G_b3845	-1000.00	1000.00	  0.00
R_ACACT7r	Acetyl-CoA[c] + Tetradecanoyl-CoA (n-C14:0CoA)[c] <=> 3-Oxohexadecanoyl-CoA[c] + Coenzyme A[c] 	G_b2342 or G_b3845	-1000.00	1000.00	  0.00
R_ACACT8r	3-Oxooctadecanoyl-CoA[c] + Coenzyme A[c] <=> Acetyl-CoA[c] + Palmitoyl-CoA (n-C16:0CoA)[c] 	G_b2342 or G_b3845	-1000.00	1000.00	  0.00
R_ACACt2pp	Acetoacetate[p] + H+[p] <=> Acetoacetate[c] + H+[c] 	G_b2223	-1000.00	1000.00	  0.00
R_ACACtex	Acetoacetate[e] <=> Acetoacetate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ACALD	Acetaldehyde[c] + Coenzyme A[c] + Nicotinamide adenine dinucleotide[c] <=> Acetyl-CoA[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b0351 or G_b1241	-1000.00	1000.00	  0.00
R_ACALDtex	Acetaldehyde[e] <=> Acetaldehyde[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ACALDtpp	Acetaldehyde[p] <=> Acetaldehyde[c] 	G_s0001	-1000.00	1000.00	  0.00
R_ACANTHAT	Acetyl-CoA[c] + Anthranilate[c] => N-Acetylanthranilate[c] + Coenzyme A[c] 	G_b1463	  0.00	1000.00	  0.00
R_ACBIPGT	Adenosyl cobinamide phosphate[c] + GTP C10H12N5O14P3[c] + H+[c] => Adenosine-GDP-cobinamide[c] + Diphosphate[c] 	G_b1993	  0.00	1000.00	  0.00
R_ACCOAC	Acetyl-CoA[c] + ATP C10H12N5O13P3[c] + Bicarbonate[c] => ADP C10H12N5O10P2[c] + H+[c] + Malonyl CoA C24H33N7O19P3S[c] + Phosphate[c] 	G_b2316 and G_b3255 and G_b3256 and G_b0185	  0.00	1000.00	  0.00
R_ACCOAL	ATP C10H12N5O13P3[c] + Coenzyme A[c] + Propionate (n-C3:0)[c] => ADP C10H12N5O10P2[c] + Phosphate[c] + Propanoyl-CoA[c] 	G_b4069 or G_b0335	  0.00	1000.00	  0.00
R_ACGAL1PPpp	N-Acetyl-D-galactosamine 1-phosphate[p] + H2O H2O[p] => N-Acetyl-D-galactosamine[p] + Phosphate[p] 		  0.00	1000.00	  0.00
R_ACGAL1Ptex	N-Acetyl-D-galactosamine 1-phosphate[e] <=> N-Acetyl-D-galactosamine 1-phosphate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ACGALtex	N-Acetyl-D-galactosamine[e] <=> N-Acetyl-D-galactosamine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ACGAM1PPpp	N-Acetyl-D-glucosamine 1-phosphate[p] + H2O H2O[p] => N-Acetyl-D-glucosamine[p] + Phosphate[p] 		  0.00	1000.00	  0.00
R_ACGAM1Ptex	N-Acetyl-D-glucosamine 1-phosphate[e] <=> N-Acetyl-D-glucosamine 1-phosphate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ACGAMK	N-Acetyl-D-glucosamine[c] + ATP C10H12N5O13P3[c] => N-Acetyl-D-glucosamine 6-phosphate[c] + ADP C10H12N5O10P2[c] + H+[c] 	G_b1119	  0.00	1000.00	  0.00
R_ACGAMT	UDP-N-acetyl-D-glucosamine[c] + Undecaprenyl phosphate[c] => UMP C9H11N2O9P[c] + Undecaprenyl diphospho N-acetyl-glucosamine[c] 	G_b3784	  0.00	1000.00	  0.00
R_ACGAptspp	N-Acetyl-D-glucosamine[p] + Phosphoenolpyruvate[c] => N-Acetyl-D-glucosamine 6-phosphate[c] + Pyruvate[c] 	(G_b2416 and G_b2417 and G_b2415 and G_b1101) or (G_b2415 and G_b2416 and G_b0679)	  0.00	1000.00	  0.00
R_ACGAtex	N-Acetyl-D-glucosamine[e] <=> N-Acetyl-D-glucosamine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ACGK	N-Acetyl-L-glutamate[c] + ATP C10H12N5O13P3[c] => N-Acetyl-L-glutamyl 5-phosphate[c] + ADP C10H12N5O10P2[c] 	G_b3959	  0.00	1000.00	  0.00
R_ACGS	Acetyl-CoA[c] + L-Glutamate[c] => N-Acetyl-L-glutamate[c] + Coenzyme A[c] + H+[c] 	G_b2818	  0.00	1000.00	  0.00
R_ACHBS	2-Oxobutanoate[c] + H+[c] + Pyruvate[c] => (S)-2-Aceto-2-hydroxybutanoate[c] + CO2 CO2[c] 	(G_b3670 and G_b3671) or (G_b0077 and G_b0078)	  0.00	1000.00	  0.00
R_ACKr	Acetate[c] + ATP C10H12N5O13P3[c] <=> Acetyl phosphate[c] + ADP C10H12N5O10P2[c] 	G_b2296 or G_b1849 or G_b3115	-1000.00	1000.00	  0.00
R_ACLS	H+[c] + 2 Pyruvate[c] => (S)-2-Acetolactate[c] + CO2 CO2[c] 	(G_b0077 and G_b0078) or (G_b3670 and G_b3671)	  0.00	1000.00	  0.00
R_ACM6PH	N-acetylmuramate 6-phosphate[c] + H2O H2O[c] => N-Acetyl-D-glucosamine 6-phosphate[c] + D-Lactate[c] 	G_b2428	  0.00	1000.00	  0.00
R_ACMAMUT	UDP-N-acetyl-D-mannosaminouronate[c] + Undecaprenyl diphospho N-acetyl-glucosamine[c] => H+[c] + UDP C9H11N2O12P2[c] + Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate[c] 	G_b3794	  0.00	1000.00	  0.00
R_ACMANAptspp	N-Acetyl-D-mannosamine[p] + Phosphoenolpyruvate[c] => N-Acetyl-D-mannosamine 6-phosphate[c] + Pyruvate[c] 	G_b2415 and G_b1818 and G_b2416 and G_b1817 and G_b1819	  0.00	1000.00	  0.00
R_ACMANAtex	N-Acetyl-D-mannosamine[e] <=> N-Acetyl-D-mannosamine[p] 	G_b2215 or G_b0241 or G_b0929 or G_b1377	-1000.00	1000.00	  0.00
R_ACMUMptspp	N-Acetylmuramate[p] + Phosphoenolpyruvate[c] => N-acetylmuramate 6-phosphate[c] + Pyruvate[c] 	G_b2417 and G_b2416 and G_b2415 and G_b2429	  0.00	1000.00	  0.00
R_ACMUMtex	N-Acetylmuramate[e] => N-Acetylmuramate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	  0.00	1000.00	  0.00
R_ACNAMt2pp	N-Acetylneuraminate[p] + H+[p] => N-Acetylneuraminate[c] + H+[c] 	G_b3224	  0.00	1000.00	  0.00
R_ACNAMtex	N-Acetylneuraminate[e] <=> N-Acetylneuraminate[p] 	G_b4311 or G_b0929 or G_b2215	-1000.00	1000.00	  0.00
R_ACNML	N-Acetylneuraminate[c] => N-Acetyl-D-mannosamine[c] + Pyruvate[c] 	G_b3225	  0.00	1000.00	  0.00
R_ACOAD1f	Butanoyl-CoA[c] + Flavin adenine dinucleotide oxidized[c] => Crotonoyl-CoA[c] + Flavin adenine dinucleotide reduced[c] 	G_b0221	  0.00	1000.00	  0.00
R_ACOAD1fr	Crotonoyl-CoA[c] + Flavin adenine dinucleotide reduced[c] => Butanoyl-CoA[c] + Flavin adenine dinucleotide oxidized[c] 	G_b1695	  0.00	1000.00	  0.00
R_ACOAD2f	Flavin adenine dinucleotide oxidized[c] + Hexanoyl-CoA (n-C6:0CoA)[c] <=> Flavin adenine dinucleotide reduced[c] + Trans-Hex-2-enoyl-CoA[c] 	G_b0221	-1000.00	1000.00	  0.00
R_ACOAD3f	Flavin adenine dinucleotide oxidized[c] + Octanoyl-CoA (n-C8:0CoA)[c] <=> Flavin adenine dinucleotide reduced[c] + Trans-Oct-2-enoyl-CoA[c] 	G_b0221	-1000.00	1000.00	  0.00
R_ACOAD4f	Decanoyl-CoA (n-C10:0CoA)[c] + Flavin adenine dinucleotide oxidized[c] <=> Trans-Dec-2-enoyl-CoA[c] + Flavin adenine dinucleotide reduced[c] 	G_b0221	-1000.00	1000.00	  0.00
R_ACOAD5f	Dodecanoyl-CoA (n-C12:0CoA)[c] + Flavin adenine dinucleotide oxidized[c] <=> Trans-Dodec-2-enoyl-CoA[c] + Flavin adenine dinucleotide reduced[c] 	G_b0221	-1000.00	1000.00	  0.00
R_ACOAD6f	Flavin adenine dinucleotide oxidized[c] + Tetradecanoyl-CoA (n-C14:0CoA)[c] <=> Flavin adenine dinucleotide reduced[c] + Trans-Tetradec-2-enoyl-CoA[c] 	G_b0221	-1000.00	1000.00	  0.00
R_ACOAD7f	Flavin adenine dinucleotide oxidized[c] + Palmitoyl-CoA (n-C16:0CoA)[c] <=> Flavin adenine dinucleotide reduced[c] + Trans-Hexadec-2-enoyl-CoA[c] 	G_b0221	-1000.00	1000.00	  0.00
R_ACOAD8f	Flavin adenine dinucleotide oxidized[c] + Stearoyl-CoA (n-C18:0CoA)[c] <=> Flavin adenine dinucleotide reduced[c] + Trans-Octadec-2-enoyl-CoA[c] 	G_b0221	-1000.00	1000.00	  0.00
R_ACOATA	Acyl carrier protein[c] + Acetyl-CoA[c] <=> Acetyl-ACP[c] + Coenzyme A[c] 	G_b1094 and G_b1091	-1000.00	1000.00	  0.00
R_ACODA	N2-Acetyl-L-ornithine[c] + H2O H2O[c] => Acetate[c] + Ornithine[c] 	G_b3957	  0.00	1000.00	  0.00
R_ACOLIPAabctex	4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A[p] + ATP C10H12N5O13P3[c] + H2O H2O[c] => 4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A[e] + ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] 	G_b4262 and G_b4261 and G_b3199 and G_b3201 and G_b3200 and G_b0054 and G_b0641	  0.00	1000.00	  0.00
R_ACONIs	Trans-Aconitate[c] <=> Cis-Aconitate[c] 	G_s0001	-1000.00	1000.00	  0.00
R_ACONMT	Trans-Aconitate[c] + S-Adenosyl-L-methionine[c] => E-3-carboxy-2-pentenedioate 6-methyl ester[c] + S-Adenosyl-L-homocysteine[c] 	G_b1519	  0.00	1000.00	  0.00
R_ACONTa	Citrate[c] <=> Cis-Aconitate[c] + H2O H2O[c] 	G_b0118 or G_b1276	-1000.00	1000.00	  0.00
R_ACONTb	Cis-Aconitate[c] + H2O H2O[c] <=> Isocitrate[c] 	G_b0118 or G_b1276	-1000.00	1000.00	  0.00
R_ACOTA	N2-Acetyl-L-ornithine[c] + 2-Oxoglutarate[c] <=> N-Acetyl-L-glutamate 5-semialdehyde[c] + L-Glutamate[c] 	G_b1748 or G_b3359 or G_b2662 or G_b1302	-1000.00	1000.00	  0.00
R_ACOXT	Acetyl-CoA[c] + Oxalate[c] <=> Acetate[c] + Oxalyl-CoA[c] 	G_b2371	-1000.00	1000.00	  0.00
R_ACP1_FMN	FMN C17H19N4O9P[c] + H2O H2O[c] => Phosphate[c] + Riboflavin C17H20N4O6[c] 	G_b3812 or G_b0446 or G_b0844	  0.00	1000.00	  0.00
R_ACP1p	FMN C17H19N4O9P[p] + H2O H2O[p] => Phosphate[p] + Riboflavin C17H20N4O6[p] 	G_b0383	  0.00	1000.00	  0.00
R_ACPPAT120	Dodecanoyl-ACP (n-C12:0ACP)[c] + H+[c] + Phosphate[c] => Acyl carrier protein[c] + Dodecanoly-phosphate (n-C12:0)[c] 	G_b1094 and G_b1090	  0.00	1000.00	  0.00
R_ACPPAT140	H+[c] + Myristoyl-ACP (n-C14:0ACP)[c] + Phosphate[c] => Acyl carrier protein[c] + Tetradecanoyl-phosphate (n-C14:0)[c] 	G_b1094 and G_b1090	  0.00	1000.00	  0.00
R_ACPPAT141	H+[c] + Phosphate[c] + Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)[c] => Acyl carrier protein[c] + Tetradecanoyl-phosphate (n-C14:1)[c] 	G_b1094 and G_b1090	  0.00	1000.00	  0.00
R_ACPPAT160	H+[c] + Palmitoyl-ACP (n-C16:0ACP)[c] + Phosphate[c] => Acyl carrier protein[c] + Hexadecanoyl-phosphate (n-C16:0)[c] 	G_b1094 and G_b1090	  0.00	1000.00	  0.00
R_ACPPAT161	H+[c] + Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)[c] + Phosphate[c] => Acyl carrier protein[c] + Hexadecanoyl-phosphate (n-C16:1)[c] 	G_b1094 and G_b1090	  0.00	1000.00	  0.00
R_ACPPAT180	H+[c] + Octadecanoyl-ACP (n-C18:0ACP)[c] + Phosphate[c] => Acyl carrier protein[c] + Octadecanoyl-phosphate (n-C18:0)[c] 	G_b1094 and G_b1090	  0.00	1000.00	  0.00
R_ACPPAT181	H+[c] + Cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)[c] + Phosphate[c] => Acyl carrier protein[c] + Octadecanoyl-phosphate (n-C18:1)[c] 	G_b1094 and G_b1090	  0.00	1000.00	  0.00
R_ACPS1	Apoprotein [acyl carrier protein][c] + Coenzyme A[c] => Acyl carrier protein[c] + H+[c] + Adenosine 3',5'-bisphosphate[c] 	G_b2563 or G_b3475	  0.00	1000.00	  0.00
R_ACS	Acetate[c] + ATP C10H12N5O13P3[c] + Coenzyme A[c] => Acetyl-CoA[c] + AMP C10H12N5O7P[c] + Diphosphate[c] 	G_b4069	  0.00	1000.00	  0.00
R_ACSERtex	O-Acetyl-L-serine[e] <=> O-Acetyl-L-serine[p] 	G_b1377 or G_b2215 or G_b0241 or G_b0929	-1000.00	1000.00	  0.00
R_ACSERtpp	O-Acetyl-L-serine[c] => O-Acetyl-L-serine[p] 	G_b2578 or G_b1533	  0.00	1000.00	  0.00
R_ACt2rpp	Acetate[p] + H+[p] <=> Acetate[c] + H+[c] 	G_b0010	-1000.00	1000.00	  0.00
R_ACt4pp	Acetate[p] + Sodium[p] => Acetate[c] + Sodium[c] 	G_b4067	  0.00	1000.00	  0.00
R_ACtex	Acetate[e] <=> Acetate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_ADA	Adenosine[c] + H2O H2O[c] + H+[c] => Inosine[c] + Ammonium[c] 	G_b1623	  0.00	1000.00	  0.00
R_ADCL	4-amino-4-deoxychorismate[c] => 4-Aminobenzoate[c] + H+[c] + Pyruvate[c] 	G_b1096 or G_b4039	  0.00	1000.00	  0.00
R_ADCS	Chorismate[c] + L-Glutamine[c] => 4-amino-4-deoxychorismate[c] + L-Glutamate[c] 	G_b1812 and G_b3360	  0.00	1000.00	  0.00
